	DBA_A	DBA_B	DBA_C	Control_A	Control_B	Control_C	Control_D	Control_E	Control_F
ABCA11P	1.00079147586472	0.958545878634658	1.07208626192825	1.07552502746849	1.00901840644031	1.0582234339309	1.09358117480213	1.04957740521684	1.03426090724889
ABCA12	0.827085090546328	0.826278881421694	0.865529774996934	0.81402881867562	0.84308633253718	0.821226838614487	0.822191261928721	0.855141935695936	0.805562253948417
ABCA2	1.03371601386398	0.99846704199936	0.992432850364075	0.965159945819156	0.965266610047134	0.963489744539166	1.00790874019492	1.06219000645908	0.998626132628074
ABCA3	0.93418405902469	0.895344208589462	0.994586245234564	0.943179920497199	0.971191622601865	0.934209196362836	0.969891475507204	0.988808500686344	0.968110608915599
ABCA4	0.961759990180874	0.933626124299241	1.03373628513443	0.951910582347908	0.98592992257897	0.971314572268115	0.986893629524796	1.00663359769241	0.940085240936029
ABCA5	1.15800644720202	1.08510885896738	1.22033059118445	1.15791657050172	1.15140465142637	1.08842527883344	1.14160264826807	1.00995506475607	1.13601912791248
ABCA6	0.873914843089664	0.903752395437347	0.860324563478134	0.836920990459555	0.842230935399429	0.871006815116715	0.891624477282781	0.842487824653952	0.865621261943201
ABCA7	1.5024691804133	1.12070987630116	1.17590995285859	1.34303838318785	1.26545084517656	1.30976289071331	1.47932818114759	1.11387198960918	1.19622536609566
ABCA8	0.856673647871099	0.839005079406565	0.844076477018635	0.875240503809643	0.870254070576493	0.863170878073064	0.826689282141021	0.851317045510883	0.88667157486501
ABCB1	0.981654281233286	0.984903616567943	1.16852677816735	0.997501986817221	1.07954159446816	1.05733464985385	0.998435364251085	1.02754723515133	1.14764965527776
ABCB11	0.928814392090545	0.904620715633933	0.927280762511773	0.944001768709237	0.932173202897252	0.937833932536218	0.983863455931355	0.954978968112636	0.903118896637738
ABCB4	0.847836661443736	0.85046999983571	0.817566956493973	0.933425873107356	0.879167953304615	0.854476158966433	0.847439290002903	0.815274231985659	0.801670079773799
ABCB7	1.99141210598156	1.77094339537901	2.03590857629824	2.05366465884892	1.98943238624989	2.03242892764605	1.96230939687406	1.80386821740553	2.02043352326827
ABCB9	1.0023493705786	1.08093920101387	1.0363060016883	1.20776105832384	1.06311314552224	1.07815656131924	1.09768052503819	1.02794249595812	1.02265383648068
ABCC1	2.66379581048	2.15460584447327	2.72739690999222	2.27566340318938	2.79027238351697	2.60469397811971	2.31497684854395	2.441410825493	2.41717243219235
ABCC10	2.13043799813206	1.6361495667885	1.59085987606085	1.47315078606834	1.55261190690119	1.46778834164375	2.03356849774645	1.81782034828219	1.82456292734976
ABCC2	0.978384598702004	0.954665690481678	0.95978451652092	0.924826584542877	0.933128320695717	0.979705265986321	0.981979558400566	0.934489100531079	0.948400162052191
ABCC3	1.16039427982676	1.16745481694004	1.31403999758718	1.19661668408689	1.07333608038718	1.11187590432883	1.16094587330953	1.16288235203177	1.18905299545917
ABCC4	4.14350856525267	3.5302439630987	3.85754457538281	3.93984582376993	4.08694415140775	3.84266665094485	3.71536128537711	3.43878491644962	4.00183730498968
ABCC5	2.76090462710574	2.45572608201542	2.22606101505758	2.63241677401197	1.94230580276995	2.04041327516957	2.80674795600699	1.92981627626369	2.31032988862873
ABCC6	0.936090970362606	0.937722252180171	0.949144134105798	0.916549090493365	0.934222300596344	0.928158294695383	0.937866536347933	1.00227539128271	0.904541215928516
ABCC8	1.11263003621541	1.11751448903671	1.12635808243491	1.19730686866978	1.10280056972251	1.11771919292343	1.1382264831653	1.07085827369698	1.09185799935082
ABCC9	0.93697151883619	0.896958398619363	0.965047458891951	0.978430554470103	0.92161046104739	0.891920428098659	0.919301855596375	1.01555256193805	0.97598982260377
ABCD1	1.06627966628988	1.08417267223419	1.1096836979473	1.02041200851552	1.07034455756826	1.08829231877325	1.04084256152949	1.09168203561909	1.06150559998837
ABCD2	0.905178892751337	0.878505551960918	0.934917014630396	0.886836131944193	0.866208672035685	0.874914927254538	0.893804482098096	0.86933242882509	0.887185795523648
ABCD3	2.73412374071467	2.36309326538026	2.74565235035778	2.91039797752804	2.50467516252566	2.39387225391428	2.71523082998317	2.14552175380706	2.93760939934038
ABCD4	1.5436717447339	1.27158132076554	1.36898890936372	1.11994808313853	1.40931622465859	1.30638150985237	1.35743975956268	1.30646999571706	1.34517741426642
ABCE1	3.24416588970547	3.02233002386124	2.88055128886365	2.82100784683584	2.83719092212584	2.95029614044719	3.01613762112187	2.63450379069397	3.11832766917315
ABCF1	3.26644198564469	2.85213952197674	2.78196523041751	2.52893632458225	3.02193252505533	2.72321998969043	2.94765388463399	2.44593823507145	2.66555886286569
ABCF2	1.55956978199944	1.52854152729076	1.66568214720815	1.38261307010056	1.39512806654155	1.40764377995224	1.42275940537691	1.26228409274035	1.45133902262417
ABCF3	1.16986206832359	0.997968943795488	1.06266141422189	1.09175310012466	1.10977280863831	1.13353527421897	1.0925351756539	1.05139561600662	1.04446687613949
ABCG1	1.1069342670988	1.07526596279982	1.15432816532215	0.958940636207206	1.09198105737133	1.15213275821916	0.982432357478072	1.13518841741744	1.07104214870111
ABCG2	1.73238704097159	1.83540627556303	1.58820966481379	2.0263303256427	1.35017223080345	1.50762968946202	1.66609284506107	1.3139508522803	1.36858400259201
ABCG4	1.00803808569927	0.985708450173396	0.925845710557543	0.984224277041331	0.941513840287817	0.9684615371019	0.959910545778259	0.985577889940982	1.01260423825833
ABCG5	0.98846730930171	0.916400637049645	0.967459499330763	0.93246796162356	0.912469045714514	0.911200804974145	0.956742159238564	0.936931311681895	0.88511269027006
ABHD10	3.00141364007609	3.16986505999287	3.0013646997174	2.79538217682125	2.06469470871784	2.99401301145863	2.8943381508752	2.17169871898726	3.09328908782563
ABHD11	1.35790861952085	1.42382165091941	1.31278549468593	1.36284810903926	1.39162317949811	1.34021255746715	1.37644042098089	1.24393461738921	1.31998234086481
ABHD17A	1.17520408750643	1.1025330899563	1.12534567855066	1.0901029278296	1.11903091996528	1.21178181172552	1.10130394129756	1.04151800591134	0.977553364815713
ABHD17B	0.941383055919564	0.925312645476923	0.963385587133523	0.930432468099466	1.00276989220891	0.935326164044316	0.939537425826744	0.953925930310969	0.948029189124894
ABHD18	1.44374962541987	1.28994999052512	1.40183982385229	1.30955065968171	1.21559879418398	1.23137273695626	1.42444670892002	1.20312947584792	1.356625130763
ABHD2	1.80381382261023	1.51020341126336	1.57740404789215	1.17842936584562	1.32542562468037	1.38520740341505	1.45559288845372	1.29795299982787	1.30900456569313
ABHD3	1.81262094859945	1.6774999434347	1.97210553776525	2.03783932337613	1.7408527043706	1.67904975132247	1.83612260972205	1.87068043363548	2.0291801538619
ABHD4	1.47124216151125	1.38858203669108	1.52390607339619	1.4606223169473	1.38962559426695	1.42001021264017	1.50658995391167	1.46276278383672	1.4782021084303
ABHD5	1.57188210451604	1.63621296126488	1.35751876970037	1.91325108937703	1.46227023612575	1.33469133769044	1.74480116427649	1.17111938255584	1.32850373040819
ABHD6	1.04196391517326	1.16439100985515	1.18124296607568	1.02068155285162	1.01140583674651	1.07518722850069	1.01360834639853	1.09278999480466	1.1612552479274
ABHD8	0.861582440384179	0.857061860584521	0.879275094470206	0.860897583680577	0.879509215156887	0.827426203182733	0.863350201896733	0.862924894324114	0.830430160200462
ABI1	2.96034822565136	2.12367668284193	3.07499135492604	2.65472120846546	2.96337112879541	2.70206108750284	2.70884892955463	2.71971328044709	3.10443913473597
ABI2	1.43046671757384	1.49680946283589	1.42557656919224	1.37300968408673	1.3524103561436	1.34424731916283	1.43960499411861	1.4379726305116	1.36439359210832
ABI3BP	0.937604283982321	0.888064449107907	0.868855253894925	0.923181562722249	0.823249428263599	0.854797023801191	0.854789822321407	0.802664871312976	0.789166317507929
ABL1	2.73664461798188	2.20460842536486	2.34335333596879	1.99514394259062	2.21108005387952	2.16399068312287	2.37372538312536	2.1048296599686	2.67007232496796
ABL2	0.929298233144816	0.863762856604454	0.958770069799755	0.911327369514644	0.87969488449539	0.905383323710506	0.919182817329567	0.874707154287138	0.906698069158345
ABLIM1	2.92093367135258	2.97550588025681	3.72720473927796	2.10923190784717	3.06965550222273	2.82581961215987	2.65815767978438	3.30135651031247	3.39925824995616
ABLIM3	0.984130546295125	0.941581072879501	0.969211966359448	0.950070728316928	0.929667634492023	0.955064545470102	0.952467445014606	0.924425098740709	0.952255269327477
ABO	1.1792533560596	1.02685053604686	1.08735503356654	1.04890650400508	1.06562050933611	1.04902586357115	1.12272995648874	1.16005967030229	1.17103874618452
ABR	1.21305500705038	1.18748179463438	1.20543814029632	1.11232046248119	1.22020471737516	1.21955004958435	1.15640546970689	1.1934424731543	1.13056050544344
ABT1	1.33146040124743	1.17255486815976	1.23463322214724	1.31333048595098	1.27815601255892	1.17929328835351	1.21078125451517	1.0992037322166	1.15361331212955
ABTB2	1.16259225549798	1.10887619838754	1.18026594130678	1.12643842001288	1.13372967910986	1.16958603455334	1.12357326375108	1.13080231010751	1.14773084940724
ACAA1	2.31690929582458	2.18325280440113	2.31560600377202	2.1231927850701	2.77887043215847	2.55802213038425	2.12571628410253	2.09986001048893	2.00922753158268
ACAA2	3.29871324314654	3.31165405159453	3.2264498397038	3.43488323137427	3.49667181065164	3.01921387439239	3.44369741604312	3.22291841844461	3.23126443414622
ACACA	2.17122278141477	1.87608243775036	1.67856511382195	1.81633412485268	1.8852045447533	1.66390873660052	1.85332687734426	1.5766397101684	1.90901607794867
ACACB	1.46734220132708	1.43175337077305	1.77922387191664	1.54619326468141	1.73816768454807	1.69549064341657	1.86084365159172	1.76512017748613	1.81770262250145
ACAD10	1.17214217691524	1.05976171572505	1.1521612152641	1.1258939583489	1.13237457418374	1.12344305220127	1.12522712107493	1.11686169629854	1.12876645731249
ACAD8	1.53050225447622	1.20281072746952	1.36462331978105	1.41673343435237	1.32924719722975	1.37263415426267	1.35266390707532	1.1202452937053	1.40508355700321
ACADL	0.898187671863052	0.898000558077694	0.883185262382966	0.876476292293792	0.896709939552008	0.888543399277667	0.881400656723201	0.895137865932972	0.908223943835852
ACADM	3.47630071981236	3.20892336441967	3.52036046984115	3.69436752567893	3.67016156980633	3.91637779908911	3.9384250264544	3.58649269485714	3.73331683271703
ACADS	1.22678514674249	1.16139722693992	1.25218937266145	1.31880208327784	1.24280408045775	1.24718557665517	1.23335105893668	1.20663331165784	1.22199699528208
ACADSB	1.2941930805116	1.11012614586116	1.25905382297096	1.2546635613632	1.25997129634408	1.23410452928151	1.20070975385216	1.06376071704243	1.23462776511932
ACADVL	4.33494814391794	2.8950738853277	3.22525263369576	3.23912016437131	3.87531289437931	3.40414180906004	3.22969001056033	3.10473573607844	2.34444479447961
ACAN	1.03742328510879	1.00787059887269	1.0144516792838	1.06626138713949	1.04646857914196	1.02482147947096	1.03977199720251	1.06590416612028	1.03998789939117
ACAP1	1.21079803682624	1.17654621594701	1.32944073255348	1.12865427088994	1.20766571651041	1.26343419780399	1.19100774643456	1.20347105385865	1.10391045427273
ACAP2	2.59081747868629	2.12931577818943	2.65659059261249	2.66021364606798	2.6465854451728	2.25415607246162	2.52347691906142	2.37988025533055	2.59392730365926
ACAT1	4.38000479063863	3.82345017662012	4.06565783182795	5.34202159811926	4.46240167188623	4.81101714989256	4.5910367732306	3.95218538849142	4.6113987445048
ACAT2	1.76342262030212	1.93700799080923	1.9240592501788	2.26637757019909	1.93729228557286	1.79927346377776	1.78081455584744	1.57324214044432	2.10047908248314
ACBD3	3.18359124856886	2.48570653044003	2.75129997901847	1.94558145026504	2.31613385976677	2.36560874929594	2.79147423664061	2.25446424226601	2.6902452709946
ACBD4	0.99839730229938	1.03485870674392	0.998235691846517	1.04352785586679	0.983596082016099	0.998534547138647	1.0703971921692	0.987797648130962	1.01074410467637
ACD	1.65866509506231	1.87774526763563	1.70115332328665	1.42938898026407	1.63177214047638	1.68862235011878	1.83928443143928	1.8953312394223	1.86781035820764
ACE	0.835258936220035	0.850897515041493	0.886242842241384	0.863516681543637	0.885356343822745	0.896874776469871	0.853318216045969	0.857258121539322	0.893831207304277
ACE2	0.956669247230801	0.9801284354734	0.958888622167584	0.918846426659398	0.919937889392145	0.946552572627358	0.96833480652517	0.923475186603772	0.915935525087183
ACHE	1.10114065929694	1.04929387808177	1.03364359321656	1.03519510060876	0.988306918025006	0.951453095084788	1.02752719128913	0.910408632346898	1.10136944002414
ACIN1	1.10186147336452	1.03486537614877	1.0312068325167	1.02335943005473	1.02096197219889	1.06703683167139	1.09528052477758	1.08591756959788	1.06715870640274
ACKR1	1.17704743053138	1.28239763402409	1.0099314633191	2.17247317852402	1.03860134343161	1.20533960837804	1.4077975333303	1.04473034247519	1.25540084829688
ACKR2	0.902934841071105	0.914626574380867	0.853125562806375	0.922150219733498	0.92512587086957	0.869977079853192	0.909582807905732	0.917530080276318	0.857794104427729
ACKR3	1.05875401215272	1.12237180029475	1.27086758693669	0.967206162796629	1.02942241851516	1.03157283048695	1.1510034464456	1.13009607536509	1.25531092253456
ACKR4	0.848999552098749	0.823045729871909	0.842492209616643	0.920813468785605	0.867780929476202	0.874389499583398	0.869333561667434	0.860222162881626	0.827142649124612
ACLY	4.85399759009479	5.11760294209596	4.63932912778549	4.21206366022467	4.57349483638227	4.17146447092395	4.91769007868112	4.62658739171949	5.10950324129768
ACO1	1.87679327345385	1.48847687016735	1.55145743772006	1.62011242375207	1.62589816395356	1.62660899461965	1.6048611453186	1.44019546468791	1.70530677274916
ACO2	1.97254540599794	1.8162537445158	1.63528265935829	1.66443239017147	1.63089121233378	1.68383392583562	1.63770916507967	1.47885649166094	1.52239915574132
ACOT11	1.12534675845963	1.05847950201954	1.10669042367794	0.998737110709538	1.0679775307916	1.08134729291685	1.06523940899435	1.14158808582801	1.06958485969176
ACOT13	1.66625490756772	1.64659536100738	1.74092651374222	2.33392090333984	2.17413079912664	2.3176772821096	1.70888617495101	1.48115791070484	1.90150776304497
ACOT7	2.64479144334854	3.16559046638959	2.74971187698685	2.28057184991312	2.59304718720429	2.44251408218645	2.72441561602121	2.62925184813815	2.15101907064233
ACOT8	1.08691606936267	1.11368998898872	1.04616907304728	1.17057284696561	1.07108827107576	1.04435495970438	1.07692602752148	1.04647772834836	1.03182304648203
ACOT9	2.62286079017678	2.44111982351547	2.56974261717642	2.39472175346872	3.06009734358328	2.65202444054593	2.38577408988207	2.2551389137623	2.36209360815935
ACOX1	1.35685357864797	1.34030165741931	1.30838419553086	1.17714691522489	1.16539375467796	1.29226649124008	1.35982640780423	1.2004250065821	1.18141979044126
ACOX2	0.89289932822351	0.875076474808012	0.930193694588927	0.882611695667938	0.919936293137137	0.945210029879558	0.902284821172558	0.912366719049739	0.896378052870445
ACOX3	1.6982986416175	1.61132232685023	1.68548181150424	1.46559140831424	1.5493752103968	1.57541836030156	1.68490243168561	1.46029511944119	1.40919878884281
ACOXL	0.961826038076298	0.912863957396421	0.945115157337733	0.949495724317175	0.95812909269847	0.964171615324548	0.949160371132287	0.923896664076963	0.9635455323302
ACP1	3.90182592547829	3.92096831424833	4.34377121505568	5.28224649686279	5.38842148424558	4.79110413572209	3.68646254458568	4.28675565726179	4.07929891994434
ACP2	1.299771513403	1.21517183671346	1.31586219261106	1.29810197557183	1.20714676336256	1.28277075259149	1.31215096659384	1.18826685851848	1.25593799906137
ACP5	1.03078824733697	1.04288081758836	1.01459772296149	1.10634085291576	1.06789011146815	1.09699250420323	1.02886380629061	1.0527304553213	1.0402351509219
ACP6	2.09309700238796	1.68556192933605	1.94346008204424	1.72542994436895	2.27369549916519	2.03128978650436	1.9479666195707	2.12819252179883	1.82486033516099
ACPP	1.1852148182054	1.09912200009372	1.09400708820359	1.11751811418003	1.16804782309307	1.22207035821306	1.10796960248495	1.1272708162478	1.09306772744651
ACR	0.986048078704217	1.00948372389467	1.0268769370927	1.00425680762364	0.944491737603199	0.970271771548279	1.00796426333139	0.937285213930213	0.968175360033395
ACRV1	0.991922671356482	1.10668630521445	1.04156975159149	0.992360864791592	0.973346872760331	0.968026170766334	1.00087649420708	1.05346523288545	1.02589645676525
ACSBG1	1.29560700981035	1.2393672796555	0.96631540904579	1.65707675226371	1.05888635636428	0.997424494420444	1.46919877448733	0.932965406473101	1.08010996634211
ACSBG2	0.952411436016478	0.940737995704211	0.948713487934708	0.93313245372661	0.943145135888684	0.974092546320492	0.9275366177073	0.896295228271979	0.956022366873979
ACSF2	1.25045446136663	1.1943377940257	1.23318099143955	1.12595440100876	1.1980353564066	1.20462218556993	1.15684028151195	1.14750005808515	1.13146495894143
ACSL1	2.85580294484783	2.28035313425644	2.38067335734261	2.54425766133735	2.23849586165781	1.9270469896116	2.00640745444164	1.83619199174133	2.02556329892493
ACSL3	2.49127932021558	3.08094490440364	2.27089583221211	2.9004818624784	1.96580282095277	2.05091672072985	2.7972439001164	1.86011905035012	2.80164893469171
ACSL4	1.70466377851779	1.46658121273623	1.69830259822435	1.86208305366894	1.6463456512257	1.5036687375246	1.42699810821683	1.37148761521553	1.59864972591665
ACSL5	2.73129899926216	2.28655183107431	2.45722135147471	2.40345745658242	2.45841775260604	2.16086716281952	2.37409982280952	2.22357526859001	2.498189692458
ACSM1	0.973319500176926	1.02395708995668	0.993815593152578	1.03244033953775	1.09202784342555	1.00460551955059	0.910660381349008	0.927084269237785	1.00995159019293
ACSM3	1.6424152178984	1.42211310027042	1.59661181251847	1.53734668884026	1.86273297738489	1.92492584171824	1.41889900515338	1.33650069497589	1.49018927224461
ACSM5	1.00419807332921	1.0501130283847	1.05101125585942	0.947284576896642	0.976347871085797	0.997973899241903	0.99848186106905	0.944752995929837	1.05372045681298
ACSS3	1.01150469601874	1.01952162584645	1.00580293765375	0.964966592091057	0.973948180498008	0.983351611315553	0.980958719138294	0.926639079585005	1.01383856705707
ACTA1	0.801026249584555	0.814757533143459	0.801040474063125	0.875102659582494	0.827575720182041	0.842767342553658	0.844184003989656	0.78413486762954	0.815247916096789
ACTA2	1.52998530059233	1.65049418866572	1.69744992387461	1.14561418309976	1.21249287254956	1.22954590314283	1.15637897046366	1.13832447427282	1.09801497814717
ACTG2	0.976240183207676	0.981568672394888	0.975479516055398	1.00106859405076	1.01472485633264	1.0375621333255	0.991948350857788	0.99650737603964	1.08368140766845
ACTL6A	3.21395750395793	2.72323286100272	2.83930951916735	2.72497146859087	2.5960438379917	2.5102670893528	3.09415202445329	2.29333747025383	3.07012873957713
ACTL6B	1.04312109027025	0.967441529872062	1.06945491442819	1.04061829751094	1.01132042921704	1.01207888044645	1.03070222578137	1.01041274514613	1.04907797822396
ACTL7A	0.932262932147217	0.916969576365418	0.985094856203703	0.894609601716904	0.908663049798336	0.925329721250809	0.930100189581234	0.933619247380146	0.90520513262509
ACTL7B	0.932579080130064	0.896021064765736	0.911014990755909	1.00525268609548	0.925836800295075	0.905645613676039	0.944237072611725	0.973144042322702	0.915397398986297
ACTL8	1.0145192243719	1.09899696337521	1.06775295370725	1.17648342351251	1.06347902305843	1.10968913174849	1.10742412711838	1.04347579351144	1.1217335270202
ACTN1	3.44353964497863	3.96614391447809	3.51955631722396	3.11089865561879	3.69848781376199	3.52375088874672	3.38811407538226	5.09955332908921	3.9955111333003
ACTN2	0.996455692634984	0.993038422464855	1.05539916865402	1.02708239384275	1.02011428360848	0.965970890249746	0.986100309838654	1.00903034446218	1.02040059125492
ACTN3	0.909462195573878	0.859060767510802	0.927387547396053	0.891124600661136	0.925213467408845	0.935040312876533	0.858604578521365	0.938678159879468	0.900522109303339
ACTN4	1.398228423462	1.44792882745959	1.36287893765701	1.15318995170663	1.22432893094471	1.29764912147807	1.40488435380402	1.33290572563779	1.28968879829522
ACTR10	3.68385636172613	3.53693309442074	3.82119628084831	4.30556928557043	4.14565429832204	3.93001625595582	3.87700627169906	3.63346842957776	4.06081838692707
ACTR1A	1.64091547165468	1.57136124152883	1.57132269938864	1.81340879305836	1.68801770965116	1.68917830919446	1.69790350085308	1.58167228977515	1.56314224280934
ACTR1B	1.35346766171511	1.23015556141347	1.33598202247615	1.29511304579724	1.41121899247243	1.36625516511241	1.30305559685124	1.28960399458811	1.25887673064787
ACTR2	3.79053289340031	3.86371352923453	4.27395064090766	2.39727251733588	2.91169960369701	3.28065898017177	3.22318914070102	2.80352244702974	2.98092395115851
ACTR3	5.90705099502256	6.70471836470296	6.13375609553741	6.69511260820621	5.93552723851367	6.33811854462302	6.67400744350499	6.35621648615085	6.176491700434
ACTR3B	1.4959903026038	1.38991499560752	1.57472147108819	1.41868159380328	1.42913390768631	1.3642028883167	1.54371540695785	1.35386458751331	1.63809091038945
ACTR5	1.68981851812211	1.55846475903384	1.61754318289599	1.64073051875221	1.64774674817961	1.58546699941863	1.55222159009254	1.4327321797743	1.58174858777383
ACTR6	2.47866095771479	1.96567630393732	2.38937128544078	2.19584250712523	2.09805829878581	2.27084802311313	2.34164060645138	2.00442235067144	2.26529903739145
ACTR8	1.37748678027347	1.22714941013356	1.25749880390013	1.17653543663832	1.16251472570023	1.25764486590377	1.31200967820946	1.17997352113403	1.34601961549552
ACVR1	1.78485560181128	1.56193086762928	1.98240993727814	1.52413030530331	1.64836704712304	1.58418748537788	1.6343800636214	1.63851383113841	1.83825091537902
ACVR1B	1.52051180437907	1.40693329640223	1.58315181583757	1.24554825119581	1.39308811801838	1.34628181009843	1.3645165577355	1.38854584212682	1.29700349053759
ACVR2A	1.31442648529005	1.3033474243396	1.34367922949149	1.27624414574181	1.31955624794899	1.33150604138778	1.28225022892839	1.21521108164666	1.42258149617875
ACVR2B	1.30561975050062	1.20363627042157	1.3859341809578	1.10293195720907	1.17653135002307	1.13790537853574	1.27456439478284	1.32709491653405	1.21194423868349
ACVR2B-AS1	0.862815789625538	0.848493735471312	0.896527718342026	0.909173933272568	0.929149684759651	0.897929697408165	0.907986289205377	0.929267902497419	0.884905160305001
ACVRL1	0.979474195545041	1.00600101835474	1.0261333324249	1.04170006570619	1.05615742516246	1.04479501445915	1.03433302143757	1.03229568046405	1.01909412865507
ACYP1	2.13113163010234	2.12932550622519	2.52922366480304	2.71128331362081	2.60757961943212	2.89297716014225	2.58544244066688	2.27108614115177	2.68286129343953
ACYP2	1.2303940238496	1.40066652625668	1.59711619713018	1.52098320809075	1.67557557594233	1.55146535498826	1.37653090956383	1.49959445207894	1.50191823533441
ADA	2.40938944315903	2.48374968106813	2.21973820982073	2.01034502752209	2.2675838808488	2.47238722861496	1.84691978359133	2.37253979425198	1.8680751508608
ADAM10	3.40366249327716	2.95121217205185	3.45140737863056	3.02998839895258	3.16228155035017	3.38606008908955	3.21199914514178	3.28956893481306	3.40148570898413
ADAM11	1.15257679391504	1.12295346106768	1.18861904497371	1.14967407308477	1.14881819810341	1.10003067734102	1.14098027167738	1.12779452332693	1.12560939171525
ADAM12	1.22115141145065	1.17762819193257	1.15370091602149	1.12095817275459	1.1456072569851	1.20656805576846	1.154921621406	1.11005545676502	1.2380000113491
ADAM15	0.952145821953062	0.912269276354065	0.964253236113009	0.962304522018332	0.907400021439793	0.88244229582269	0.94676374673561	0.958565367553488	0.980915971690532
ADAM17	1.88732850510808	1.74983207140319	2.04048213892527	2.22288110390413	2.18553004971671	1.92834168907477	1.91760152901475	1.74741361666071	2.26570589681111
ADAM18	0.977923051622249	0.882834198116234	1.0267442823192	0.954804828055605	0.927864969741464	0.931884936371022	0.935313421787369	0.905456215402172	0.883661336110878
ADAM19	1.01425485846591	1.03851863380174	1.06133460468215	1.01750088783289	1.04245093837691	1.04109946562016	0.974279970697677	1.00361890057339	1.05036730703994
ADAM2	0.805415352529613	0.831177280126051	0.805245168455309	0.855146696722338	0.828115727130564	0.814641882444799	0.858527756081861	0.803896124161019	0.825123807035194
ADAM20	1.02257409321965	1.04032137518637	1.02687473137769	1.01734124895644	1.0579564580881	1.00745364264028	1.02538331436676	1.01006205634965	1.01684043479456
ADAM21	0.925090572244184	0.975476130799218	0.960393777356439	0.954198760762065	0.981868637342026	0.95790766450554	0.951953967582278	0.933106743855156	0.964339262806737
ADAM22	1.19937294955922	1.1998254595193	1.21320673792345	1.14021901723406	1.20876092854696	1.1989566525069	1.11145560379943	1.11695287677216	1.20329021944606
ADAM23	1.09181428892385	1.10720604815788	1.10491009255741	1.12060765272379	1.09751497312206	1.10826952283328	1.0619772119199	1.13150344206762	1.03878357421506
ADAM28	1.56266809747678	1.35265388838711	1.76936089777443	1.33464719394096	1.73117733679458	1.66098838840236	1.4579911654006	1.70389336893607	1.53226037023571
ADAM30	1.00195522313107	0.980704757155093	1.02613563612422	1.02746007236327	1.00909180007766	1.01378977157293	0.981015308373652	0.959222694773153	0.973519540550704
ADAM3A	0.918040719117401	0.962475241318123	0.933849809974743	0.902291262982206	0.943433424818964	0.927695070866327	0.924921409330569	0.923686047490861	0.937208934894966
ADAM5	1.19200019350336	1.09566778127572	1.20090264481353	1.18586006146018	1.04760013448049	1.08023212043617	1.0568815360321	1.12322071489996	1.21697062548558
ADAM7	0.934040537766495	0.912210959895714	0.929957022143405	0.950404281903306	0.927366918229532	0.939082170487	0.965588041055036	0.932553175067251	0.928568758573603
ADAM8	1.53457916453641	1.33503727602089	1.54905404819929	1.21448544585148	1.57143506698595	1.363024779245	1.30919523101501	1.34903407649597	1.36229525625018
ADAM9	2.04405366464864	1.50457977009509	1.72618513113252	1.56087646471888	1.61682563247009	1.42924017881752	1.52813117281651	1.42217041526764	1.4525443821969
ADAMDEC1	0.853928820294586	0.896763498903177	0.871435259016085	0.868220142202477	0.874215075533275	0.88430118595411	0.860113799349535	0.91111085887673	0.84901371370073
ADAMTS1	1.16449049283855	1.07244447607844	1.25840146608981	0.990235594997515	1.04305270772503	1.21791535255593	1.0417838848121	1.14332037068048	1.0531926407108
ADAMTS12	1.04373066913554	0.992355719670956	1.05686207008011	1.0592594283305	1.02120771584256	1.01555423181163	0.994062858228897	1.07537069164338	1.08389951537366
ADAMTS13	1.11675376442478	1.04385178399762	1.1282902779518	1.16451520844114	1.06343338232262	1.06716166437715	1.10120132682444	1.08635181751057	1.12710150204911
ADAMTS2	1.01284445293303	0.960414289094301	1.01116851655555	0.982682941072584	1.00957166396981	0.978988574517319	0.999279233546696	1.00484718382961	0.999103994452796
ADAMTS20	0.995223863060964	0.890216706633006	0.94290255169933	0.932596758299358	0.880706546879118	0.900624322769086	0.957793956630979	0.950912127954561	0.962172440635981
ADAMTS3	1.67820678857261	1.23589116114228	1.29070131017201	1.45177737473733	1.30918478210157	1.14073070390494	1.49148255377117	1.04503658854234	1.40677866122382
ADAMTS5	0.973499126047619	1.01664354200844	0.971642810232566	0.977352215552919	0.935147651401897	0.98095114302725	0.929657846876712	0.9210984963587	1.01294793965027
ADAMTS6	0.960979189699645	0.954510649414893	1.01252820682365	0.927838702561079	0.935736385424784	0.926835182982804	0.991523002087443	0.974561661627929	0.93866485867997
ADAMTS7	1.15909830772482	1.03519188841486	1.07293515426437	1.12884540523248	1.03631931370221	1.04940001165113	1.12356003371978	1.13572486464532	1.07591434599283
ADAMTS8	0.925772341064879	0.900585309119371	0.91856605412601	0.95645694434988	0.969329042437971	0.92830815952025	0.934330581422686	0.92370182695194	0.917950008762629
ADAMTS9	0.972743393573834	0.951400007787709	0.951310889575028	0.919797378549185	0.961451081221385	0.969853314049834	0.946410956693848	0.903128145403354	0.92707664582176
ADAMTSL2	0.843651833360776	0.858498011549354	0.88678963050588	0.870458200065704	0.871251069928612	0.85219134893623	0.848133314507168	0.842447776427412	0.876930427711114
ADAMTSL3	0.81106465294639	0.809145659536833	0.797488823633448	0.819327427322804	0.808589333629239	0.791683055032098	0.777960395156639	0.843911810396099	0.808590944052047
ADAMTSL4	1.09336544713701	1.04834998201408	1.0395443994892	1.13930177048492	1.00708058257166	1.01037641009828	1.06229703127901	1.01967226864641	1.07024075424651
